종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
123690,한국화장품,KOSPI,,7000,-80,-1.13,7250,7250,6880,218655,1532700190,1.12476E+11,16068000
003350,한국화장품제조,KOSPI,,25250,0,0,25400,25400,24500,68022,1692850450,1.14433E+11,4532000
030520,한글과컴퓨터,KOSDAQ,우량기업부,12890,260,2.06,12910,12930,12600,206081,2631101550,3.11677E+11,24179744
052600,한네트,KOSDAQ,중견기업부,4565,105,2.35,4480,4620,4435,137598,625325985,52788290500,11563700
011500,한농화성,KOSPI,,12450,1250,11.16,11900,12960,11500,532766,6595911210,1.94681E+11,15637042
002390,한독,KOSPI,,12360,250,2.06,12110,12380,12110,12672,155323190,1.70117E+11,13763533
256150,한독크린텍,KOSDAQ,벤처기업부,7490,10,0.13,7540,7540,7400,23654,176709450,62878550000,8395000
092460,한라IMS,KOSDAQ,우량기업부,6210,-210,-3.27,6460,6460,6100,104093,649107370,1.06251E+11,17109680
053690,한미글로벌,KOSPI,,23100,650,2.9,22850,23250,22400,189353,4333560900,2.53119E+11,10957550
042700,한미반도체,KOSPI,,58500,2000,3.54,57700,58700,55800,1657305,95846559400,5.69435E+12,97339302
008930,한미사이언스,KOSPI,,34550,1700,5.18,33300,34550,33300,165041,5616477350,2.41701E+12,69956940
128940,한미약품,KOSPI,,300000,7000,2.39,294500,300000,292000,51276,15199881000,3.76865E+12,12562158
047080,한빛소프트,KOSDAQ,중견기업부,2450,0,0,2460,2490,2370,156049,377787350,60814786900,24822362
009240,한샘,KOSPI,,52000,-1500,-2.8,54500,54500,51100,43505,2248430100,1.22376E+12,23533928
020000,한섬,KOSPI,,20050,850,4.43,19310,20100,19310,212576,4198101140,4.93832E+11,24630000
003680,한성기업,KOSPI,,5220,0,0,5280,5280,5150,31454,164340410,32413668300,6209515
066980,한성크린텍,KOSDAQ,중견기업부,2100,272,14.88,1845,2120,1840,832187,1637011057,1.05074E+11,50035429
105630,한세실업,KOSPI,,22900,700,3.15,22400,22950,21350,267145,5956685150,9.16E+11,40000000
069640,한세엠케이,KOSPI,,2290,50,2.23,2225,2360,2225,3861,8882075,68943889580,30106502
016450,한세예스24홀딩스,KOSPI,,4875,75,1.56,4820,4900,4800,22191,107800385,1.95E+11,40000000
010420,한솔PNS,KOSPI,,1266,11,0.88,1273,1280,1262,37334,47263506,25944153192,20493012
009180,한솔로지스틱스,KOSPI,,2530,30,1.2,2505,2535,2500,54579,137591270,70213129250,27752225
114810,한솔아이원스,KOSDAQ,투자주의환기종목(소속부없음),9020,-30,-0.33,9150,9150,8940,41357,372529700,2.64757E+11,29352174
070590,한솔인티큐브,KOSDAQ,중견기업부,1706,-4,-0.23,1710,1789,1671,24462,41826023,23678462826,13879521
213500,한솔제지,KOSPI,,10210,130,1.29,10150,10260,10130,96887,987357200,2.43004E+11,23800576
014680,한솔케미칼,KOSPI,,170100,10000,6.25,163600,170800,163200,79171,13259250800,1.92812E+12,11335195
004710,한솔테크닉스,KOSPI,,6510,210,3.33,6360,6540,6360,148920,966065910,2.09035E+11,32109878
004150,한솔홀딩스,KOSPI,,2725,15,0.55,2725,2735,2700,39444,106902955,1.14473E+11,42008577
025750,한솔홈데코,KOSPI,,882,2,0.23,881,884,878,231496,203936976,71058461418,80565149
226440,한송네오텍,KOSDAQ,관리종목(소속부없음),1530,0,0,0,0,0,0,0,1.00581E+11,65739186
042520,한스바이오메드,KOSDAQ,벤처기업부,16120,390,2.48,16200,16300,15450,102847,1637826320,2.18045E+11,13526367
004960,한신공영,KOSPI,,7210,70,0.98,7170,7230,7110,44153,316175010,83424761420,11570702
011700,한신기계,KOSPI,,4400,125,2.92,4330,4400,4265,454458,1972867925,1.42763E+11,32446151
430690,한싹,KOSDAQ,벤처기업부,19440,50,0.26,19000,19500,18280,260865,4927551300,1.05903E+11,5447675
078350,한양디지텍,KOSDAQ,우량기업부,13470,370,2.82,13300,13600,13010,83112,1104357580,2.05342E+11,15244382
045100,한양이엔지,KOSDAQ,우량기업부,15120,280,1.89,14950,15130,14830,93678,1405044590,2.7216E+11,18000000
001750,한양증권,KOSPI,,9400,80,0.86,9370,9440,9300,3893,36436860,1.19648E+11,12728534
001755,한양증권우,KOSPI,,11630,20,0.17,11750,11750,11610,426,4983200,6105750000,525000
018880,한온시스템,KOSPI,,7440,360,5.08,7290,7440,7180,1114187,8134047040,3.97147E+12,533800000
009420,한올바이오파마,KOSPI,,35000,3200,10.06,32500,35000,32450,1428822,48237422800,1.82842E+12,52240638
014130,한익스프레스,KOSPI,,4625,40,0.87,4585,4635,4570,22217,102112860,55500000000,12000000
024740,한일단조,KOSDAQ,중견기업부,2725,-160,-5.55,2825,2830,2635,2864097,7735456875,85926187850,31532546
005860,한일사료,KOSDAQ,중견기업부,4750,15,0.32,4740,4780,4665,554511,2624958010,1.87168E+11,39403685
300720,한일시멘트,KOSPI,,12500,180,1.46,12330,12500,12200,100823,1243068680,8.65769E+11,69261540
123840,한일진공,KOSDAQ,중견기업부,378,18,5,368,398,363,771082,295330349,38327923872,101396624
002220,한일철강,KOSPI,,2500,-10,-0.4,2510,2540,2500,8407,21138860,66743650000,26697460
006390,한일현대시멘트,KOSPI,,15750,510,3.35,15400,15890,15240,14955,233082110,3.04411E+11,19327672
003300,한일홀딩스,KOSPI,,11150,50,0.45,11210,11220,11090,8262,91881110,3.43787E+11,30832884
007770,한일화학,KOSDAQ,우량기업부,17670,330,1.9,17420,17830,17420,28309,499740150,62021700000,3510000
051600,한전KPS,KOSPI,,33950,650,1.95,33450,33950,33200,120064,4039456700,1.52775E+12,45000000
052690,한전기술,KOSPI,,57200,2800,5.15,55300,57200,55200,114104,6406698000,2.18618E+12,38220000
130660,한전산업,KOSPI,,7410,80,1.09,7400,7450,7330,144583,1067258690,2.41566E+11,32600000
198940,한주라이트메탈,KOSDAQ,중견기업부,4045,5,0.12,4060,4145,4005,299686,1222934790,78617871675,19435815
107640,한중엔시에스,KONEX,일반기업부,18500,-100,-0.54,18500,18500,18100,205,3719600,1.31685E+11,7118113
002320,한진,KOSPI,,19500,240,1.25,19370,19530,19260,22473,435915030,2.91479E+11,14947628
003480,한진중공업홀딩스,KOSPI,,3465,30,0.87,3450,3475,3400,44066,151391850,1.02321E+11,29529812
180640,한진칼,KOSPI,,46900,3750,8.69,43300,46900,43300,109205,4928510650,3.13115E+12,66762279
18064K,한진칼우,KOSPI,,24000,350,1.48,23750,24050,23300,4549,107942700,12882384000,536766
005110,한창,KOSPI,,1310,1,0.08,1340,1340,1294,190706,249077690,24374391860,18606406
079170,한창산업,KOSDAQ,벤처기업부,8830,210,2.44,8640,8860,8620,71633,628153090,45916000000,5200000
009460,한창제지,KOSPI,,899,36,4.17,870,900,863,129094,114667854,53641069914,59667486
372910,한컴라이프케어,KOSPI,,4820,75,1.58,4765,4860,4755,40346,194315875,1.33391E+11,27674406
054920,한컴위드,KOSDAQ,중견기업부,3050,75,2.52,2995,3060,2935,321455,967447345,86062097050,28217081
002680,한탑,KOSDAQ,중견기업부,1273,-1,-0.08,1274,1288,1260,216377,274705304,38183402041,29994817
000880,한화,KOSPI,,24100,800,3.43,23750,24100,23400,293824,6989762200,1.80651E+12,74958735
00088K,한화3우B,KOSPI,,13610,90,0.67,13530,14210,13530,64445,879778280,3.05844E+11,22472000
452260,한화갤러리아,KOSPI,,1105,25,2.31,1098,1122,1082,1489358,1635884042,2.14215E+11,193859610
45226K,한화갤러리아우,KOSPI,,2990,55,1.87,2990,3010,2970,6469,19325230,8684365300,2904470
451800,한화리츠,KOSPI,,5110,0,0,5110,5130,5060,21025,107346820,3.60766E+11,70600000
088350,한화생명,KOSPI,,2800,100,3.7,2750,2800,2700,2025626,5584935255,2.43188E+12,868530000
000370,한화손해보험,KOSPI,,4165,-65,-1.54,4230,4280,4130,381334,1593156280,4.86218E+11,116738915
009830,한화솔루션,KOSPI,,33150,2400,7.8,32000,33150,31500,1630379,52855208300,5.69824E+12,171892536
009835,한화솔루션우,KOSPI,,22800,1850,8.83,22300,23200,21500,47285,1060116800,58717957200,2575349
272210,한화시스템,KOSPI,,13700,60,0.44,13870,13870,13350,1211415,16475763300,2.5882E+12,188919389
012450,한화에어로스페이스,KOSPI,,121700,1700,1.42,122100,122300,118700,612497,73784308800,6.16167E+12,50630000
042660,한화오션,KOSPI,,26800,2900,12.13,24400,26800,23950,1274484,32317373100,5.81221E+12,216873399
000885,한화우,KOSPI,,30200,-300,-0.98,30500,30500,30200,1082,32695900,14474678800,479294
003530,한화투자증권,KOSPI,,2510,65,2.66,2490,2520,2480,730263,1828546370,5.38515E+11,214547775
003535,한화투자증권우,KOSPI,,5110,255,5.25,4855,5110,4855,38525,190382505,24528000000,4800000
386580,한화플러스제2호스팩,KOSDAQ,SPAC(소속부없음),2045,-15,-0.73,2060,2060,2040,6676,13667545,8507200000,4160000
430460,한화플러스제3호스팩,KOSDAQ,SPAC(소속부없음),2040,5,0.25,2025,2045,2025,8662,17611030,12076800000,5920000
455310,한화플러스제4호스팩,KOSDAQ,SPAC(소속부없음),1995,0,0,1999,1999,1983,8393,16674920,10094700000,5060000
195870,해성디에스,KOSPI,,49550,1150,2.38,49600,49750,48500,124787,6137889200,8.4235E+11,17000000
034810,해성산업,KOSDAQ,우량기업부,7500,130,1.76,7400,7500,7310,43868,325855790,2.44176E+11,32556857
03481K,해성산업1우,KOSDAQ,우량기업부,8200,390,4.99,7820,8400,7800,4098,33005640,11389160400,1388922
076610,해성옵틱스,KOSDAQ,중견기업부,399,5,1.27,404,404,393,188840,74826929,50779131606,127265994
059270,해성티피씨,KOSDAQ,기술성장기업부,6250,120,1.96,6180,6250,6080,36110,222704120,62630300000,10020848
101530,해태제과식품,KOSPI,,5160,40,0.78,5170,5200,5120,12593,65018210,1.50243E+11,29116822
220180,핸디소프트,KOSDAQ,벤처기업부,3140,55,1.78,3095,3170,3020,55077,171651935,60941120000,19408000
143210,핸즈코퍼레이션,KOSPI,,2910,-125,-4.12,3020,3045,2805,53121,153555155,63635990580,21868038
900270,헝셩그룹,KOSDAQ,외국기업(소속부없음),229,3,1.33,226,231,225,615638,140794825,19621178000,85682000
214180,헥토이노베이션,KOSDAQ,우량기업부,13450,40,0.3,13410,13640,13320,23287,313141780,1.78309E+11,13257185
234340,헥토파이낸셜,KOSDAQ,우량기업부,14170,170,1.21,14310,14310,14000,18036,254350920,1.33949E+11,9453000
084990,헬릭스미스,KOSDAQ,기술성장기업부,4520,150,3.43,4460,4525,4245,326837,1424015665,1.88016E+11,41596529
000720,현대건설,KOSPI,,35600,1100,3.19,35100,35600,34750,601358,21116192300,3.96427E+12,111355765
000725,현대건설우,KOSPI,,50900,900,1.8,50200,51000,50000,4569,231413000,53683873700,1054693
170030,현대공업,KOSDAQ,우량기업부,7080,150,2.16,7030,7090,6980,119580,842001650,1.08607E+11,15340000
453340,현대그린푸드,KOSPI,,11700,-40,-0.34,11800,11900,11610,56060,655219190,3.96407E+11,33880914
086280,현대글로비스,KOSPI,,173000,6100,3.65,169100,173000,168300,66030,11225988300,6.4875E+12,37500000
064350,현대로템,KOSPI,,26100,1550,6.31,25400,26100,25050,1358116,34809782400,2.84861E+12,109142293
079430,현대리바트,KOSPI,,8470,100,1.19,8380,8490,8290,26575,222826680,1.73934E+11,20535282
012330,현대모비스,KOSPI,,228000,10000,4.59,220000,228000,218500,187772,41858822824,2.1497E+13,94285094
319400,현대무벡스,KOSDAQ,우량기업부,3140,95,3.12,3090,3155,3055,1122663,3503301775,3.68752E+11,117437072
010620,현대미포조선,KOSPI,,80900,6200,8.3,78600,80900,76500,235411,18619669500,3.23132E+12,39942149
048410,현대바이오,KOSDAQ,중견기업부,35200,4000,12.82,32100,37500,31750,2834597,98488374000,1.40126E+12,39808508
052260,현대바이오랜드,KOSDAQ,중견기업부,9830,140,1.44,10090,10090,9600,32771,320530410,1.4745E+11,15000000
069960,현대백화점,KOSPI,,55100,1400,2.61,54700,55300,53900,114966,6280636100,1.28947E+12,23402441
004560,현대비앤지스틸,KOSPI,,13800,350,2.6,13440,13870,13260,437679,5972672350,2.08088E+11,15078811
004310,현대약품,KOSPI,,4000,15,0.38,3980,4050,3960,77979,310821795,1.28E+11,32000000
041440,현대에버다임,KOSDAQ,중견기업부,6370,120,1.92,6350,6410,6240,145028,916952980,1.14125E+11,17915944
039010,현대에이치티,KOSDAQ,우량기업부,5740,150,2.68,5590,5740,5560,26501,149697970,49507500000,8625000
017800,현대엘리베이,KOSPI,,47000,3400,7.8,44900,47000,44550,206399,9493123000,1.83734E+12,39092385
307950,현대오토에버,KOSPI,,146600,6500,4.64,143300,148300,142000,176419,25561348500,4.02036E+12,27423982
011210,현대위아,KOSPI,,55300,3200,6.14,54000,55300,52600,321876,17389429900,1.50389E+12,27195083
090850,현대이지웰,KOSDAQ,우량기업부,6430,30,0.47,6360,6500,6320,49444,315788260,1.52689E+11,23746361
004020,현대제철,KOSPI,,34300,1150,3.47,33650,34300,33400,536136,18158628200,4.57719E+12,133445785
005440,현대지에프홀딩스,KOSPI,,3545,-5,-0.14,3580,3605,3540,80238,285234365,5.75707E+11,162399732
005380,현대차,KOSPI,,177900,4500,2.6,175400,177900,174900,657270,1.15933E+11,3.76315E+13,211531506
005387,현대차2우B,KOSPI,,103300,1300,1.27,102900,103600,102000,151369,15547914900,3.73126E+12,36120597
005389,현대차3우B,KOSPI,,102000,1000,0.99,101700,102400,101100,19227,1957914200,2.45254E+11,2404448
005385,현대차우,KOSPI,,102900,1600,1.58,102200,102900,101300,56130,5738333100,2.48124E+12,24113119
001500,현대차증권,KOSPI,,8500,100,1.19,8470,8500,8420,31886,270022940,2.69557E+11,31712562
011760,현대코퍼레이션,KOSPI,,18420,320,1.77,18300,18540,18010,75779,1379142450,2.43678E+11,13228966
227840,현대코퍼레이션홀딩스,KOSPI,,10380,0,0,10440,10490,10350,7690,79892410,94466677680,9100836
126560,현대퓨처넷,KOSPI,,3210,15,0.47,3195,3230,3175,166756,533191710,3.53751E+11,110202945
001450,현대해상,KOSPI,,30100,50,0.17,30000,30300,29600,559838,16737899150,2.69094E+12,89400000
057050,현대홈쇼핑,KOSPI,,43300,1500,3.59,41900,43300,41900,18760,801587850,5.196E+11,12000000
092300,현우산업,KOSDAQ,중견기업부,4080,140,3.55,4000,4085,3940,83565,337625975,76185089280,18672816
138360,협진,KOSDAQ,중견기업부,828,1,0.12,827,840,820,46124,38245816,28658722752,34611984
011080,형지I&C,KOSDAQ,중견기업부,983,8,0.82,975,984,966,65224,63663163,25069805829,25503363
093240,형지엘리트,KOSPI,,1364,35,2.63,1330,1393,1330,91894,124011841,42495144472,31154798
003010,혜인,KOSPI,,5650,110,1.99,5660,5670,5520,82179,460074210,71827020550,12712747
111110,호전실업,KOSPI,,8240,-10,-0.12,8300,8340,8140,101554,834170990,80339868160,9749984
008770,호텔신라,KOSPI,,68800,3800,5.85,70900,70900,66600,1419964,96963640100,2.70027E+12,39248121
008775,호텔신라우,KOSPI,,48850,1700,3.61,50500,51300,48000,3392,167297350,36729289150,751879
060560,홈센타홀딩스,KOSDAQ,우량기업부,1200,18,1.52,1210,1233,1176,1360001,1640745694,1.53203E+11,127669525
064240,홈캐스트,KOSDAQ,중견기업부,4600,50,1.1,4700,4700,4580,98013,453478630,1.61175E+11,35038012
039610,화성밸브,KOSDAQ,중견기업부,5330,40,0.76,5280,5390,5220,24249,128292350,55487432000,10410400
002460,화성산업,KOSPI,,9940,40,0.4,10000,10050,9880,21986,218765360,1.00891E+11,10150000
378850,화승알앤에이,KOSPI,,3915,-10,-0.25,3925,4000,3865,26771,105015030,74360034045,18993623
241590,화승엔터프라이즈,KOSPI,,8290,-100,-1.19,8390,8400,8120,200595,1651734550,5.02285E+11,60589276
006060,화승인더,KOSPI,,3660,85,2.38,3570,3705,3565,132729,481376940,2.02471E+11,55320000
013520,화승코퍼레이션,KOSPI,,1632,17,1.05,1645,1645,1610,40024,64924219,81683643264,50051252
010690,화신,KOSPI,,11120,280,2.58,11100,11150,10880,279755,3084347420,3.88315E+11,34920410
126640,화신정공,KOSDAQ,우량기업부,1633,19,1.18,1639,1640,1614,75435,122428044,59398557471,36373887
133820,화인베스틸,KOSPI,,1234,15,1.23,1268,1268,1201,92983,113031197,36918957612,29918118
127980,화인써키트,KOSDAQ,중견기업부,7900,310,4.08,7670,7930,7590,29055,226426250,93541403600,11840684
061250,화일약품,KOSDAQ,중견기업부,2075,10,0.48,2080,2100,2055,453123,938684565,1.38056E+11,66532826
010660,화천기계,KOSPI,,4210,45,1.08,4145,4435,3980,3220316,13766602415,92620000000,22000000
000850,화천기공,KOSPI,,32800,200,0.61,32650,33200,32550,5700,186855150,72160000000,2200000
016580,환인제약,KOSPI,,14740,360,2.5,14390,14780,14360,43767,636710230,2.74165E+11,18600070
032560,황금에스티,KOSPI,,7280,130,1.82,7190,7330,7100,43889,318055410,1.2376E+11,17000000
004800,효성,KOSPI,,63000,1000,1.61,62300,63000,61200,41757,2593133700,1.32747E+12,21071025
094280,효성ITX,KOSPI,,12180,20,0.16,12200,12210,12050,21644,261988900,1.40779E+11,11558200
097870,효성오앤비,KOSDAQ,중견기업부,7340,90,1.24,7260,7340,7230,53628,390871220,62316600000,8490000
298040,효성중공업,KOSPI,,179000,2200,1.24,176000,181300,173300,66946,11959247900,1.66909E+12,9324548
298050,효성첨단소재,KOSPI,,397000,22500,6.01,385000,397000,377500,29108,11320474500,1.77854E+12,4479948
298020,효성티앤씨,KOSPI,,363000,-1500,-0.41,366500,370000,354000,38621,13867837000,1.57095E+12,4327682
298000,효성화학,KOSPI,,92100,300,0.33,93800,93800,90200,15583,1428067400,3.49226E+11,3791811
093370,후성,KOSPI,,11250,830,7.97,11130,11260,10890,1418785,15807008340,1.06146E+12,94352104
081660,휠라홀딩스,KOSPI,,39150,1700,4.54,37600,39150,36900,115525,4384590550,2.37845E+12,60752222
290270,휴네시온,KOSDAQ,벤처기업부,3890,-20,-0.51,3910,3915,3860,23553,91539625,37373844080,9607672
005870,휴니드,KOSPI,,6980,-450,-6.06,7290,7290,6760,1354028,9448045810,98529784700,14116015
353190,휴럼,KOSDAQ,중견기업부,1081,-27,-2.44,1108,1109,1081,103841,113557839,42568072020,39378420
192410,휴림네트웍스,KOSDAQ,중견기업부,405,7,1.76,398,405,397,150222,60273851,44062525800,108796360
090710,휴림로봇,KOSDAQ,투자주의환기종목(소속부없음),1405,41,3.01,1390,1416,1376,1683581,2353706720,2.48665E+11,176985736
078590,휴림에이텍,KOSDAQ,중견기업부,397,21,5.59,379,403,378,1727230,677671498,52803762326,133006958
205470,휴마시스,KOSDAQ,우량기업부,2380,270,12.8,2310,2540,2170,29215724,70272921265,3.07913E+11,129375009
115160,휴맥스,KOSDAQ,중견기업부,3015,80,2.73,2970,3020,2900,228508,683049790,1.3257E+11,43970124
028080,휴맥스홀딩스,KOSDAQ,중견기업부,4920,280,6.03,4620,4985,4620,102892,500696720,61881329520,12577506
200670,휴메딕스,KOSDAQ,우량기업부,34550,-450,-1.29,35300,35450,34050,67654,2339064650,3.84998E+11,11143217
212310,휴벡셀,KONEX,일반기업부,3250,0,0,3250,3250,3200,1993,6470050,22221455750,6837371
079980,휴비스,KOSPI,,4580,75,1.66,4570,4660,4525,190576,876966045,1.5801E+11,34500000
065510,휴비츠,KOSDAQ,우량기업부,15110,60,0.4,15300,15340,14570,163896,2444371920,1.83381E+11,12136371
215090,휴센텍,KOSDAQ,관리종목(소속부없음),1505,0,0,0,0,0,0,0,1.20843E+11,80294434
005010,휴스틸,KOSPI,,4795,75,1.59,4740,4805,4700,269433,1282776385,2.69422E+11,56188075
263920,휴엠앤씨,KOSDAQ,중견기업부,1177,-4,-0.34,1181,1190,1165,89015,104736481,57726122718,49045134
243070,휴온스,KOSDAQ GLOBAL,우량기업부,39300,-50,-0.13,39400,39750,38600,46369,1811298550,4.70801E+11,11979665
084110,휴온스글로벌,KOSDAQ,중견기업부,21150,450,2.17,21300,21350,20900,8181,172529700,2.66945E+11,12621492
145020,휴젤,KOSDAQ GLOBAL,우량기업부,141000,-400,-0.28,142000,143700,137800,64718,9044629900,1.74635E+12,12385455
